# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20240401
# 終了日: 20250331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
10.97.1.254:6082 / referral,05,1,0,1,164,2,10,0,0
10.97.1.254:6082 / referral,06,1,0,1,171,1,4,0,0
10.97.1.254:6082 / referral,07,1,1,0,164,1,5,0,0
10.97.1.254:6082 / referral,10,1,0,1,24,1,4,0,0
10.97.1.254:6082 / referral,12,1,1,0,52,1,6,0,0
10.97.114.124:44090 / referral,10,1,1,0,0,0,3,0,0
100.127.110.11 / referral,03,1,1,0,37,1,9,0,0
104.17.73.206:6080 / referral,06,1,1,0,19,1,7,2,1
116.80.0.13 / referral,04,1,0,1,18,1,5,0,0
118.238.9.166 / referral,03,1,1,0,0,0,3,0,0
118.238.9.166 / referral,06,1,1,0,0,0,3,0,0
118.238.9.166 / referral,10,1,1,0,0,0,3,0,0
119.245.140.75 / referral,09,1,1,0,16,1,8,0,0
122.216.8.74 / referral,07,1,1,0,1,0,4,0,0
123b5349e4fc6f95341760385c663d1b.safeframe.googlesyndication.com / referral,06,1,1,0,14,1,4,0,0
126.1.1.22 / referral,06,1,0,1,326,2,19,4,1
126.1.1.22 / referral,10,1,1,0,0,0,4,0,0
127.0.0.1:3000 / referral,05,1,1,1,15,11,71,0,0
127.0.0.1:3000 / referral,06,1,0,1,1,0,11,0,0
127.0.0.1:44090 / referral,12,1,1,0,3,0,4,0,0
127.0.0.1:5500 / referral,01,1,1,0,0,1,7,2,1
127.0.0.1:5500 / referral,03,1,1,1,0,0,5,0,0
127.0.0.1:5500 / referral,08,1,0,1,354,2,14,0,0
127.0.0.1:8787 / referral,08,1,1,0,7,0,4,0,0
127.0.0.1:9999 / referral,01,1,1,0,0,0,3,0,0
127.0.0.1:9999 / referral,02,1,0,1,6,1,3,0,0
128.1.1.28 / referral,07,1,1,0,141,1,15,0,0
128.1.70.184:44090 / referral,07,1,1,0,0,0,3,0,0
128.11.100.108:44090 / referral,12,1,1,0,3,0,4,0,0
128.168.142.88:44090 / referral,06,1,1,0,6,1,4,0,0
128.18.2.9 / referral,02,1,1,0,30,1,9,0,0
128.18.2.9 / referral,09,1,1,0,14,1,8,0,0
13.113.211.32:44090 / referral,07,1,1,0,0,0,3,0,0
13.114.222.80 / referral,12,1,0,0,0,0,2,0,0
13.127.159.131 / referral,03,1,1,0,37,1,9,0,0
133.162.193.251 / referral,04,1,0,1,138,2,20,0,0
133.162.193.251 / referral,05,1,0,1,418,1,8,0,0
133.162.193.251 / referral,06,1,0,0,0,0,8,0,0
133.162.193.251 / referral,08,1,1,0,27,1,9,0,0
133.162.193.251 / referral,11,1,1,0,350,1,26,0,0
133.162.196.169 / referral,04,1,1,1,175,1,18,0,0
133.184.142.106:44090 / referral,05,1,1,0,0,0,3,0,0
134.237.25.119:44090 / referral,03,1,1,0,3,0,4,0,0
135.200.100.3 / referral,06,1,1,1,288,3,37,5,1
150.101.0.11 / referral,08,1,1,0,79,1,12,0,0
150.253.25.127:8787 / referral,07,1,1,1,0,0,5,0,0
150.4.90.73:44090 / referral,02,1,1,0,2,0,4,0,0
150.73.35.152:44090 / referral,03,1,1,0,0,0,4,0,0
160.243.27.11:44090 / referral,08,1,1,0,2,0,4,0,0
161.34.25.114 / referral,09,1,1,0,124,1,5,0,0
163.44.11.236 / referral,10,1,1,0,29,1,9,0,0
165.96.255.189:44090 / referral,07,1,1,0,50,1,4,0,0
165.96.255.189:44090 / referral,11,1,0,1,1,1,5,0,0
172.100.1.34:44090 / referral,11,1,1,0,4,1,6,0,0
172.16.0.50 / referral,09,1,1,0,32,1,9,0,0
172.16.1.131:44090 / referral,03,1,1,0,4,0,4,0,0
172.16.1.179 / referral,09,1,1,1,34,2,19,0,0
172.16.1.179 / referral,10,1,1,1,36,3,16,0,0
172.16.1.179 / referral,12,1,0,0,0,0,2,0,0
172.16.1.18 / referral,01,1,1,0,37,1,5,0,0
172.16.1.2 / referral,06,1,1,0,12,1,9,0,0
172.16.1.221 / referral,04,1,1,0,25,1,9,0,0
172.16.1.250 / referral,08,1,1,0,5,0,5,0,0
172.16.1.250 / referral,09,1,0,1,38,1,14,0,0
172.16.1.41 / referral,10,1,1,0,27,1,7,0,0
172.16.1.60 / referral,06,1,0,1,127,1,6,0,0
172.16.1.60 / referral,07,1,0,1,21,1,8,0,0
172.16.1.66 / referral,09,1,1,0,24,1,4,0,0
172.16.10.93:8787 / referral,12,1,1,0,2,0,4,0,0
172.16.100.152 / referral,09,1,1,0,0,0,3,0,0
172.16.100.152 / referral,10,1,0,0,0,0,2,0,0
172.16.100.175 / referral,09,1,1,0,303,1,32,0,0
172.16.101.33 / referral,02,1,1,0,25,1,9,0,0
172.16.101.33 / referral,11,1,1,0,112,1,11,0,0
172.16.104.102 / referral,02,1,1,0,396,1,13,0,0
172.16.104.102 / referral,11,1,1,0,361,1,14,0,0
172.16.104.102 / referral,12,1,1,1,400,1,55,0,0
172.16.20.2 / referral,05,1,0,1,3,1,3,0,0
172.16.20.2 / referral,07,1,0,1,95,1,6,0,0
172.16.20.2 / referral,08,1,0,1,23,1,3,0,0
172.16.200.9 / referral,01,1,1,0,2,1,6,0,0
172.16.201.177:44090 / referral,02,1,1,0,1,0,4,0,0
172.16.210.20 / referral,01,1,0,1,1757,5,72,4,1
172.16.210.20 / referral,02,1,0,1,219,2,31,6,1
172.16.210.20 / referral,03,1,0,1,25,1,7,0,0
172.16.210.20 / referral,05,1,1,0,25,1,9,0,0
172.16.210.20 / referral,07,1,1,0,17,1,8,0,0
172.16.210.20 / referral,12,1,1,1,3705,6,183,16,1
172.16.237.110 / referral,09,1,1,0,26,1,9,0,0
172.16.246.111:44090 / referral,10,1,1,0,2,0,4,0,0
172.16.250.51 / referral,02,1,1,0,24,1,6,0,0
172.16.250.51 / referral,03,1,1,0,0,0,3,0,0
172.16.254.135 / referral,04,1,0,1,10,1,3,0,0
172.16.3.107 / referral,04,1,1,0,0,0,3,0,0
172.16.3.107 / referral,08,1,0,0,0,0,4,0,0
172.16.4.11 / referral,11,1,1,1,2291,2,10,0,0
172.16.4.186:44090 / referral,11,1,1,0,0,0,3,0,0
172.16.4.203:44090 / referral,01,1,0,1,3,0,3,0,0
172.16.4.203:44090 / referral,10,1,1,0,3,0,4,0,0
172.16.51.4 / referral,05,1,0,1,15,1,5,0,0
172.17.1.43 / referral,04,1,1,0,29,1,9,0,0
172.17.104.55:44090 / referral,06,1,1,0,9,1,4,0,0
172.17.104.55:44090 / referral,12,1,1,0,37,1,4,0,0
172.17.217.96:44090 / referral,05,1,0,1,15,1,3,0,0
172.17.5.128:44090 / referral,06,1,1,0,4,0,4,0,0
172.172.1.139:44090 / referral,03,1,1,0,3,0,4,0,0
172.18.17.15:44090 / referral,11,1,0,0,4,0,3,0,0
172.19.254.99:44090 / referral,01,1,1,0,0,0,3,0,0
172.20.19.219:44090 / referral,09,1,1,1,0,0,5,0,0
172.20.2.200 / referral,04,1,1,0,3,1,5,0,0
172.20.2.200 / referral,05,1,1,0,20,1,9,0,0
172.20.2.200 / referral,08,1,1,0,102,1,4,0,0
172.20.36.148 / referral,09,1,1,0,23,1,9,0,0
172.21.1.99 / referral,10,1,1,0,147,1,13,0,0
172.21.1.99 / referral,11,1,1,0,39,1,6,0,0
172.21.10.1 / referral,06,1,1,0,10,1,5,0,0
172.21.220.10 / referral,02,1,1,0,11,1,9,0,0
172.21.220.10 / referral,04,1,1,0,53,1,9,0,0
172.21.68.68:44090 / referral,09,1,1,0,1,0,4,0,0
172.22.129.221 / referral,08,1,1,0,77,1,12,0,0
172.23.1.11 / referral,08,1,1,0,11,1,6,0,0
172.23.1.11 / referral,09,1,0,1,10,1,7,0,0
172.23.142.133:44090 / referral,01,1,0,1,75,2,11,0,0
172.23.142.133:44090 / referral,10,1,1,1,108,2,22,0,0
172.23.142.133:44090 / referral,11,1,0,1,22,1,8,0,0
172.23.142.133:44090 / referral,12,1,0,1,13,1,3,0,0
172.23.143.203:44090 / referral,04,1,1,0,0,0,3,0,0
172.23.181.25:44090 / referral,12,1,1,0,3,0,4,0,0
172.24.179.108 / referral,10,1,1,1,45,1,6,0,0
172.24.179.108 / referral,11,1,0,1,141,2,22,7,1
172.24.67.171:8787 / referral,07,1,1,1,25,3,23,0,0
172.24.67.171:8787 / referral,08,1,0,1,214,1,11,0,0
172.25.101.14:44090 / referral,11,1,1,0,4,0,4,0,0
172.25.123.21 / referral,04,1,1,1,9,1,10,0,0
172.26.12.6:44090 / referral,08,1,1,0,2,0,4,0,0
172.27.10.30:8180 / referral,07,1,1,0,22,1,4,0,0
172.27.224.107:44090 / referral,11,1,1,0,5,0,4,0,0
172.29.111.32:8180 / referral,01,1,1,0,12,1,6,0,0
172.29.111.32:8180 / referral,05,1,1,0,7,0,4,0,0
172.29.2.79:8180 / referral,06,1,1,1,11,1,9,0,0
172.29.2.79:8180 / referral,07,1,0,1,36,1,5,0,0
172.29.253.41 / referral,02,1,1,0,32,1,9,0,0
172.29.77.25:44090 / referral,02,1,1,0,3,0,4,0,0
172.30.10.91:44090 / referral,01,1,0,1,34,1,11,0,0
172.30.10.91:44090 / referral,02,1,0,1,1,0,3,0,0
172.30.10.91:44090 / referral,03,1,0,1,3,0,7,0,0
172.30.10.91:44090 / referral,04,1,0,1,156,1,7,0,0
172.30.10.91:44090 / referral,05,1,0,1,689,4,63,2,1
172.30.10.91:44090 / referral,08,1,0,1,2,0,3,0,0
172.30.10.91:44090 / referral,09,1,0,1,30,1,4,0,0
172.30.10.91:44090 / referral,11,1,0,1,381,1,26,0,0
172.30.36.189 / referral,10,1,1,0,7,0,4,0,0
172.31.0.149 / referral,07,1,1,0,103,1,9,0,0
172.31.144.202 / referral,09,1,1,0,22,1,9,0,0
172.31.16.102 / referral,06,1,1,0,28,1,8,0,0
172.31.180.162:44090 / referral,07,1,1,0,0,0,3,0,0
172.31.254.131:8787 / referral,06,1,0,1,131,2,10,0,0
172.31.32.217:44090 / referral,08,1,1,0,0,0,3,0,0
18.177.2.5:3000 / referral,03,1,0,1,1,0,3,0,0
18.177.2.5:3000 / referral,10,1,0,1,1,0,3,0,0
18.65.168.120:6080 / referral,07,1,1,0,0,0,3,0,0
182.171.64.97 / referral,04,1,1,0,4,0,4,0,0
182.171.64.97 / referral,06,1,1,0,0,0,3,0,0
182.171.64.97 / referral,07,1,1,0,0,0,3,0,0
190083.sharepoint.com / referral,02,1,1,0,39,1,9,0,0
192.1.1.193:88 / referral,04,1,0,1,96,1,4,0,0
192.1.1.193:88 / referral,11,1,0,1,163,1,3,0,0
192.1.107.136:44090 / referral,02,1,1,0,0,0,3,0,0
192.168.0.1 / referral,12,1,1,0,57,1,9,0,0
192.168.0.111 / referral,02,1,1,0,9,1,9,0,0
192.168.0.111 / referral,10,1,1,0,32,1,9,0,0
192.168.0.111 / referral,11,1,1,0,14,1,8,0,0
192.168.0.15 / referral,12,1,1,1,49,2,9,0,0
192.168.0.154 / referral,02,1,0,1,17,1,8,0,0
192.168.0.154 / referral,12,1,1,0,11,1,6,0,0
192.168.0.17 / referral,03,1,1,0,66,1,14,0,0
192.168.0.2 / referral,04,1,1,0,28,1,9,0,0
192.168.0.2 / referral,08,1,1,0,24,1,6,0,0
192.168.0.215 / referral,03,1,1,0,23,1,9,0,0
192.168.0.22 / referral,09,1,1,0,32,1,9,0,0
192.168.0.230 / referral,09,1,1,0,17,1,9,0,0
192.168.0.237 / referral,09,1,1,0,92,1,12,0,0
192.168.0.4 / referral,10,1,1,0,6,1,5,0,0
192.168.0.50 / referral,01,1,1,0,55,1,5,0,0
192.168.0.50 / referral,12,1,1,1,10,1,10,0,0
192.168.0.68 / referral,04,1,1,1,5,1,6,0,0
192.168.1.1 / referral,08,1,1,0,22,1,6,0,0
192.168.1.101 / referral,10,1,1,0,20,1,4,0,0
192.168.1.101 / referral,11,1,0,1,117,1,10,0,0
192.168.1.101 / referral,12,1,1,0,12,1,6,0,0
192.168.1.104 / referral,08,1,1,0,24,1,6,0,0
192.168.1.11 / referral,12,1,1,0,6,0,4,0,0
192.168.1.116:9999 / referral,10,1,1,0,8,0,5,0,0
192.168.1.117 / referral,12,1,1,0,16,1,9,0,0
192.168.1.119 / referral,05,1,1,0,20,1,9,0,0
192.168.1.12 / referral,07,1,1,0,1,1,5,0,0
192.168.1.129:3000 / referral,11,1,1,1,126,5,54,0,0
192.168.1.129:3000 / referral,12,1,0,1,76,1,20,0,0
192.168.1.13 / referral,02,1,1,1,38,2,10,0,0
192.168.1.13 / referral,04,1,1,0,15,1,8,0,0
192.168.1.13 / referral,10,1,1,0,26,1,9,0,0
192.168.1.17 / referral,05,1,1,0,15,1,8,0,0
192.168.1.17 / referral,09,1,1,0,4,1,6,0,0
192.168.1.17 / referral,10,1,0,1,2,0,3,0,0
192.168.1.170:44090 / referral,01,1,1,0,2,0,4,0,0
192.168.1.170:44090 / referral,08,1,1,0,17,1,4,0,0
192.168.1.18 / referral,01,1,1,0,21,1,9,0,0
192.168.1.19 / referral,04,1,1,0,28,1,9,0,0
192.168.1.19 / referral,10,1,1,0,10,1,9,0,0
192.168.1.190 / referral,10,1,1,0,47,1,12,0,0
192.168.1.2 / referral,02,1,1,0,19,1,8,0,0
192.168.1.20 / referral,07,1,1,0,0,0,3,0,0
192.168.1.200 / referral,01,1,1,0,48,1,12,0,0
192.168.1.201 / referral,06,1,1,0,38,1,9,0,0
192.168.1.217 / referral,04,1,1,0,57,1,15,0,0
192.168.1.217 / referral,10,1,1,0,158,1,14,0,0
192.168.1.220 / referral,05,1,1,0,116,1,5,0,0
192.168.1.220 / referral,09,1,1,0,17,1,9,0,0
192.168.1.34 / referral,08,1,1,0,123,1,18,0,0
192.168.1.38:5100 / referral,05,1,1,0,0,0,3,0,0
192.168.1.39 / referral,01,1,1,0,2,0,4,0,0
192.168.1.4 / referral,04,1,1,0,20,1,9,0,0
192.168.1.54 / referral,06,1,1,0,18,1,9,0,0
192.168.1.6 / referral,12,1,1,0,63,1,8,0,0
192.168.1.7 / referral,07,1,1,0,35,1,9,0,0
192.168.1.7:5501 / referral,02,1,1,0,0,1,6,2,1
192.168.1.7:5501 / referral,05,1,1,0,1,0,4,0,0
192.168.1.7:5501 / referral,09,1,0,1,0,1,10,0,0
192.168.10.13 / referral,08,1,1,0,54,1,12,0,0
192.168.10.205 / referral,05,1,1,0,0,0,5,0,0
192.168.10.205 / referral,10,1,0,1,401,2,53,0,0
192.168.10.36 / referral,11,1,1,0,50,1,9,0,0
192.168.10.38 / referral,07,1,1,1,11,1,9,0,0
192.168.10.46 / referral,03,1,1,0,63,1,12,0,0
192.168.10.7 / referral,09,1,1,0,40,1,5,0,0
192.168.10.79:44090 / referral,01,1,1,0,65,1,16,0,0
192.168.100.11 / referral,10,1,1,0,48,1,9,0,0
192.168.100.2 / referral,02,1,1,0,141,1,8,0,0
192.168.100.2 / referral,12,1,0,1,117,1,18,3,1
192.168.100.248:44090 / referral,09,1,0,0,0,0,8,0,0
192.168.100.3 / referral,03,1,1,1,129,1,25,0,0
192.168.102.79 / referral,08,1,1,0,7,0,4,0,0
192.168.104.155 / referral,11,1,0,1,44,1,5,0,0
192.168.106.175 / referral,06,1,1,0,0,0,3,0,0
192.168.106.228:44090 / referral,04,1,1,0,7,0,4,0,0
192.168.110.111 / referral,05,1,0,1,16,1,8,0,0
192.168.110.111 / referral,06,1,0,1,61,2,13,0,0
192.168.110.111 / referral,12,1,1,0,20,1,9,0,0
192.168.110.176:44090 / referral,11,1,1,0,93,1,16,0,0
192.168.111.10 / referral,08,1,1,0,15,1,8,0,0
192.168.12.64 / referral,09,1,1,0,94,1,9,0,0
192.168.120.223:44090 / referral,03,1,1,0,0,0,3,0,0
192.168.150.152:8180 / referral,06,1,1,0,43,1,5,0,0
192.168.16.2 / referral,08,1,1,0,94,1,4,0,0
192.168.161.66:44090 / referral,03,1,1,0,9,0,4,0,0
192.168.165.148:44090 / referral,10,1,0,0,20,1,8,0,0
192.168.165.148:44090 / referral,11,1,0,0,1,1,4,0,0
192.168.165.148:44090 / referral,12,1,0,0,4,1,7,0,0
192.168.190.123:44090 / referral,12,1,1,0,2,0,4,0,0
192.168.196.90:44090 / referral,11,1,1,0,2,0,4,0,0
192.168.196.90:44090 / referral,12,1,1,0,2,0,4,0,0
192.168.2.108:8080 / referral,10,1,1,1,115,1,28,0,0
192.168.2.212 / referral,11,1,1,0,24,1,7,0,0
192.168.2.234:8787 / referral,01,1,1,0,6,0,4,0,0
192.168.2.3 / referral,05,1,1,0,8,1,9,0,0
192.168.20.156:44090 / referral,06,1,0,1,10,1,5,0,0
192.168.200.4 / referral,07,1,1,0,17,1,6,0,0
192.168.200.4 / referral,08,1,0,1,50,1,8,0,0
192.168.200.4 / referral,11,1,0,0,0,0,2,0,0
192.168.201.25 / referral,05,1,1,0,1,1,5,0,0
192.168.201.25 / referral,06,1,1,0,2,1,5,0,0
192.168.201.25 / referral,07,1,1,0,23,1,7,0,0
192.168.201.59 / referral,01,1,0,1,72,1,4,0,0
192.168.201.59 / referral,02,1,0,1,20,1,4,0,0
192.168.201.59 / referral,11,1,1,1,32,3,23,0,0
192.168.201.59 / referral,12,1,0,1,146,2,14,0,0
192.168.202.41:44090 / referral,12,1,0,0,0,0,2,0,0
192.168.203.73 / referral,08,1,1,0,96,1,11,0,0
192.168.21.64 / referral,12,1,1,0,31,1,9,0,0
192.168.210.184 / referral,12,1,1,0,80,1,10,0,0
192.168.212.200 / referral,10,1,1,0,6,1,6,0,0
192.168.215.205:44090 / referral,03,1,1,0,9,0,4,0,0
192.168.220.12 / referral,11,1,1,0,24,1,9,0,0
192.168.226.65:44090 / referral,03,1,1,0,1,0,4,0,0
192.168.231.129:44090 / referral,02,1,0,1,726,4,49,8,1
192.168.231.129:44090 / referral,07,1,1,0,1,0,4,0,0
192.168.232.29:44090 / referral,02,1,1,0,3,0,4,0,0
192.168.232.53:44090 / referral,09,1,1,0,1,0,4,0,0
192.168.24.206 / referral,08,1,1,0,25,1,8,0,0
192.168.250.29 / referral,04,1,1,0,55,1,4,0,0
192.168.250.29 / referral,10,1,0,0,52,1,6,0,0
192.168.27.110:44090 / referral,10,1,1,0,51,1,15,2,1
192.168.3.106 / referral,08,1,1,1,18,1,10,0,0
192.168.3.27:44090 / referral,04,1,1,0,114,1,8,0,0
192.168.33.10:8080 / referral,03,1,1,0,542,1,24,0,0
192.168.33.76:4025 / referral,07,1,1,0,46,1,5,0,0
192.168.4.200 / referral,05,1,1,0,28,1,9,0,0
192.168.4.200 / referral,06,1,0,1,13,1,8,0,0
192.168.48.18:44090 / referral,02,1,1,0,1,0,4,0,0
192.168.5.77 / referral,05,1,1,0,32,1,8,0,0
192.168.51.13 / referral,04,1,1,0,19,1,9,0,0
192.168.57.111 / referral,05,1,1,0,6,1,4,0,0
192.168.8.110:44090 / referral,04,1,1,0,59,1,8,0,0
192.168.9.9 / referral,08,1,1,0,68,1,8,0,0
192.168.99.38:8180 / referral,11,1,1,0,5,0,4,0,0
192.4.2.201 / referral,05,1,1,0,15,1,9,0,0
195.1.100.8 / referral,07,1,1,0,29,1,10,0,0
1c754cad-db6e-4c95-8133-cb4a1d58d2d5.filesusr.com / referral,01,1,1,0,27,1,4,0,0
20.194.247.115 / referral,03,1,1,0,53,1,4,0,0
202.238.155.213 / referral,07,1,1,1,228,2,40,2,1
2024-newton-consulting.r-cms.jp / referral,10,1,1,0,1,0,4,0,0
2024.scrumgatheringtokyo.org / referral,01,1,1,0,1,0,4,0,0
2024.scrumgatheringtokyo.org / referral,02,1,0,1,10,1,3,0,0
2024.scrumgatheringtokyo.org / referral,09,1,1,0,3,0,4,0,0
2024.scrumgatheringtokyo.org / referral,11,1,0,0,0,0,2,0,0
2025.scrumgatheringtokyo.org / referral,08,1,1,0,1,0,4,0,0
2025.scrumgatheringtokyo.org / referral,10,1,1,0,1,0,4,0,0
2025.scrumgatheringtokyo.org / referral,11,1,1,0,1,1,4,0,0
20952d5f006938cbd2af6ec1c87eb119.safeframe.googlesyndication.com / referral,11,1,1,0,86,1,9,0,0
210.157.176.142:44090 / referral,01,1,1,0,0,0,3,0,0
219.166.188.43:8181 / referral,09,1,1,0,17,1,9,0,0
219.166.188.43:8181 / referral,10,1,0,1,175,1,3,0,0
220.105.132.51 / referral,02,1,1,0,20,1,4,0,0
233363b76cfbbc5e46fbf2f621464392.safeframe.googlesyndication.com / referral,02,1,1,0,6,1,4,0,0
26.gigafile.nu / referral,08,1,1,0,10,1,4,0,0
2gy5w.cybozu.com / referral,08,1,1,0,26,1,9,0,0
3.163.198.98:6080 / referral,04,1,1,1,0,0,5,0,0
3156.transprint.spa-cloud.com / referral,06,1,1,0,1,0,4,0,0
35.72.224.225 / referral,05,1,1,0,1,0,4,0,0
35.72.224.225 / referral,08,1,0,1,20,1,9,2,1
35.75.82.237 / referral,01,1,0,1,0,1,6,2,1
35.75.82.237 / referral,02,1,0,1,6,2,24,5,1
35.75.82.237 / referral,05,1,1,1,809,6,63,0,0
35.75.82.237 / referral,09,1,0,1,5,1,35,8,1
35.75.82.237 / referral,10,1,0,1,5,0,2,0,0
35.75.82.237 / referral,11,1,0,1,8,1,4,0,0
36eec2f8dba2bbeb0066770a7eca8043.safeframe.googlesyndication.com / referral,06,1,1,0,70,1,12,0,0
37b50f96ea92b9b3727f3e0292d2ffb1.safeframe.googlesyndication.com / referral,11,1,1,0,23,1,4,0,0
37cc948db7dffb36e14be648c30ea2a1.safeframe.googlesyndication.com / referral,02,1,1,0,7,0,4,0,0
398c552124e20be591fff2f9826a9ad8.safeframe.googlesyndication.com / referral,05,1,1,0,0,0,3,0,0
3crex.transprint.spa-cloud.com / referral,03,1,1,0,267,1,4,0,0
3wcon.cybozu.com / referral,01,1,1,0,297,1,4,0,0
4398c49d8c7e07317862f8b0836ed601.safeframe.googlesyndication.com / referral,07,1,1,0,325,1,15,0,0
4398c49d8c7e07317862f8b0836ed601.safeframe.googlesyndication.com / referral,08,1,0,1,109,1,7,0,0
4a07d70e2f87f0104567f7bc7d3d80c1.safeframe.googlesyndication.com / referral,07,1,1,1,1,1,10,2,1
4e208c68f0f54ef3bffc64ce6ea7a038.safeframe.googlesyndication.com / referral,09,1,1,0,0,0,3,0,0
52.24.85.131 / referral,05,1,0,1,3,0,4,0,0
52.24.85.131 / referral,06,1,1,1,17,3,10,0,0
52.24.85.131 / referral,07,1,1,0,0,0,3,0,0
52.24.85.131 / referral,10,1,0,1,4,1,10,0,0
52.24.85.131 / referral,11,1,0,0,0,0,2,0,0
54.178.142.220:44090 / referral,07,1,1,0,0,0,3,0,0
54.238.231.69:44090 / referral,07,1,1,0,0,0,7,0,0
54.65.181.9 / referral,01,1,1,0,4,0,4,0,0
54.65.181.9 / referral,03,1,1,0,46,1,8,0,0
54.65.181.9 / referral,06,1,1,0,0,0,3,0,0
54.65.181.9 / referral,07,1,1,0,44,1,8,0,0
54.65.181.9 / referral,08,1,1,0,45,1,7,0,0
57006a260687a687fb61ad4470a6db96.safeframe.googlesyndication.com / referral,09,1,1,0,52,1,10,0,0
5b0ab251af8886eed9e9d5bf194917e4.safeframe.googlesyndication.com / referral,05,1,1,0,11,1,11,2,1
5cc5d7645f12b2896ca6ec7fb46b4c7c.safeframe.googlesyndication.com / referral,08,1,1,1,1393,9,78,0,0
5cc5d7645f12b2896ca6ec7fb46b4c7c.safeframe.googlesyndication.com / referral,09,1,0,1,174,6,30,0,0
5cc5d7645f12b2896ca6ec7fb46b4c7c.safeframe.googlesyndication.com / referral,10,1,0,1,132,3,17,0,0
5cc5d7645f12b2896ca6ec7fb46b4c7c.safeframe.googlesyndication.com / referral,11,1,0,1,92,3,11,0,0
5cc5d7645f12b2896ca6ec7fb46b4c7c.safeframe.googlesyndication.com / referral,12,1,0,1,44,3,17,0,0
5e41892acda0f32ca9e3f413497b28e3.safeframe.googlesyndication.com / referral,08,1,1,0,372,1,17,2,1
5ec5b7aa01d74e14994b0bda6b769f62.safeframe.googlesyndication.com / referral,07,1,1,0,0,0,3,0,0
60.40.42.116:8081 / referral,09,1,1,0,20,1,7,0,0
61.207.166.216 / referral,08,1,1,0,144,1,4,0,0
61.207.166.216 / referral,09,1,1,0,188,1,11,0,0
6968a2383d21ad1c6e336b3e28ab9be2.safeframe.googlesyndication.com / referral,06,1,1,0,161,1,18,0,0
71d974704d38179cdeeea6da7e0414b8.safeframe.googlesyndication.com / referral,01,1,1,0,142,1,13,0,0
71d974704d38179cdeeea6da7e0414b8.safeframe.googlesyndication.com / referral,02,1,0,1,8,1,3,0,0
7731e840b9d177a6585ea0431b96ce00.safeframe.googlesyndication.com / referral,12,1,1,1,283,2,8,0,0
781dd7950e44b09aef209875cf92643f.safeframe.googlesyndication.com / referral,11,1,1,0,140,1,9,0,0
798d3b803c4723d373db1c8628810446.safeframe.googlesyndication.com / referral,12,1,1,0,36,1,6,0,0
7andinm.cybozu.com / referral,06,1,1,1,125,1,8,0,0
7cdb4d10caf3bf8658e981b40e6d1e1c.safeframe.googlesyndication.com / referral,10,1,1,0,127,1,4,0,0
7f91fea681cd2f1f895d4181c4164861.safeframe.googlesyndication.com / referral,09,1,1,0,35,1,9,2,1
8-he.com / referral,04,1,1,0,8,0,4,0,0
82db57051cfb82f11c2bdec85c95e3fc.safeframe.googlesyndication.com / referral,02,1,1,0,4,1,8,2,1
88oct.lightning.force.com / referral,03,1,1,0,52,1,5,0,0
88oct.lightning.force.com / referral,05,1,1,0,2,0,4,0,0
88oct.lightning.force.com / referral,07,1,0,1,76,1,13,0,0
88oct.lightning.force.com / referral,08,1,0,1,16,1,6,0,0
943b2be26e50adfe00b62259aafd63c0.safeframe.googlesyndication.com / referral,09,1,1,0,34,1,4,0,0
996fe9d11e6a8bdf826bb83b7b89b0b7.safeframe.googlesyndication.com / referral,07,1,1,0,7,0,4,0,0
99ec94908d4eec59d7a626c92109b143.safeframe.googlesyndication.com / referral,02,1,0,1,40,1,3,0,0
99ec94908d4eec59d7a626c92109b143.safeframe.googlesyndication.com / referral,10,1,1,0,80,1,4,0,0
9bd16f7b4e0be43715102a4644300a99.safeframe.googlesyndication.com / referral,07,1,1,0,108,1,18,2,1
BenchmarkEmail / email,04,1,0,1,81,1,7,0,0
BenchmarkEmail / email,08,1,0,1,75,1,10,2,1
BenchmarkEmail / email,09,1,0,1,43,1,14,0,0
BenchmarkEmail / email,10,1,0,1,18,1,9,2,1
CEGVZFF / fkgfeaby,09,1,1,0,0,0,3,0,0
FB / banner,04,1,0,0,0,0,2,0,0
Facebook / (not set),04,1,1,0,12,1,5,0,0
Facebook / external,03,1,1,0,81,1,4,0,0
Facebook / external,05,1,1,0,0,0,3,0,0
Facebook / external,06,1,1,0,4,0,4,0,0
Facebook / external,11,1,0,0,0,0,4,0,0
Facebook / external,12,1,1,0,0,0,5,0,0
Google / external,04,1,1,0,1,0,4,0,0
ITm[…]_1 / external,06,1,0,1,79,1,6,0,0
ITm[…]_1 / external,08,1,0,1,0,0,3,0,0
ITm[…]_1 / external,09,1,0,1,76,1,8,0,0
ITmedia / banner,01,1,0,1,26,1,4,0,0
ITmedia / banner,11,1,0,1,23,1,5,0,0
JSUG / email,03,1,1,0,22,1,4,0,0
JSUG / email,04,1,1,0,17,1,4,0,0
JSUG / email,08,1,1,0,6,0,4,0,0
JSUG / email,11,1,1,0,1,0,4,0,0
