# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20230401
# 終了日: 20240331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
cloudgate.jp / referral,03,1,1,0,0,0,3,0,0
cloudgate.jp / referral,06,1,1,0,29,1,6,0,0
clovmap.web.app / referral,09,1,1,0,2,1,5,0,0
cn.bing.com / referral,04,1,1,0,0,0,3,0,0
coconala.com / referral,02,1,0,1,17,1,3,0,0
colab.research.google.com / referral,07,1,1,1,4,0,6,0,0
colorbit.jp / referral,04,1,1,0,18,1,4,0,0
community.globis.ac.jp / referral,12,1,1,0,24,1,5,0,0
conductor10.com / referral,10,1,0,0,69,1,3,0,0
conexio-iot.jp / referral,06,1,0,1,67,2,18,0,0
conexio-iot.jp / referral,07,1,0,0,0,0,2,0,0
conexio-iot.jp / referral,08,1,0,0,0,0,2,0,0
confluence.intra.medley.jp / referral,07,1,1,0,1,0,4,0,0
correct1.bb.local / referral,09,1,0,0,0,0,2,0,0
crcup.jp / referral,06,1,0,0,29,0,2,0,0
crcup.jp / referral,07,1,0,0,67,0,8,0,0
crd.s.cybozu.com / referral,06,1,0,1,56,1,7,1,1
criteo / display,10,1,0,1,12,1,2,0,0
crowi.rad-iot.com / referral,07,1,0,0,40,0,2,0,0
cs-academy-global-wingarc.learnworlds.com / referral,07,1,0,1,4,0,2,0,0
cs-academy-global-wingarc.learnworlds.com / referral,09,1,0,1,3,0,3,0,0
cs-academy-global-wingarc.learnworlds.com / referral,11,1,0,1,11,1,3,0,0
cs-academy-global-wingarc.learnworlds.com / referral,12,1,0,1,13,1,3,0,0
cs.wingarc.com.cn / referral,01,1,0,1,53,1,5,0,0
cs.wingarc.com.cn / referral,02,1,0,1,19,1,4,0,0
cs.wingarc.com.cn / referral,09,1,1,1,0,0,5,0,0
cs.wingarc.com.cn / referral,10,1,1,1,5,1,7,0,0
cs.wingarc.com.cn / referral,12,1,1,0,5,1,4,0,0
ctc-g.co.jp / referral,04,1,0,0,10,0,2,0,0
ctc-g.co.jp / referral,08,1,0,1,231,1,9,0,0
ctcg.sharepoint.com / referral,04,1,0,1,130,2,16,0,0
ctcg.sharepoint.com / referral,08,1,0,0,0,0,4,0,0
ctcg.sharepoint.com / referral,09,1,0,1,6,1,3,0,0
ctcg.sharepoint.com / referral,10,1,0,1,1,1,3,0,0
ctcg.sharepoint.com / referral,11,1,0,0,41,1,5,0,0
cybozu.aikokiki.co.jp / referral,01,1,0,1,83,1,7,0,0
cybozu.aikokiki.co.jp / referral,07,1,0,1,4,0,2,0,0
cybozu.aikokiki.co.jp / referral,09,1,0,1,4,1,3,0,0
cybozu.aikokiki.co.jp / referral,10,1,0,0,0,0,4,0,0
d-cross.net / referral,02,1,0,0,0,1,1,0,0
d-transform-navi.com / referral,01,1,1,0,8,0,4,0,0
d-yosansho.city.kashiwazaki.lg.jp / referral,01,1,0,0,18,1,4,0,0
d-yosansho.city.kashiwazaki.lg.jp / referral,02,1,0,1,24,1,5,0,0
d-yosansho.city.kashiwazaki.lg.jp / referral,11,1,0,0,90,1,8,0,0
daisy.tacmi.ne.jp / referral,11,1,0,1,31,1,3,0,0
dal.co.jp / referral,09,1,0,1,126,1,9,0,0
dal.co.jp / referral,10,1,0,1,35,1,4,0,0
dal.co.jp / referral,11,1,0,1,2,0,3,0,0
data-be.at / referral,06,1,0,1,41,2,16,0,0
data-be.at / referral,08,1,1,0,11,1,6,0,0
data-wingarc-com.cdn.ampproject.org / referral,01,1,1,0,311,1,7,0,0
data-wingarc-com.cdn.ampproject.org / referral,05,1,1,0,0,1,3,0,0
data-wingarc-com.cdn.ampproject.org / referral,10,1,0,0,15,1,2,0,0
data-wingarc-com.cdn.ampproject.org / referral,11,1,0,0,80,1,3,0,0
datumstudio.jp / referral,10,1,0,0,8,1,2,0,0
dbsv02 / referral,11,1,1,0,9,0,4,0,0
dbsv02.jfsdomain.local / referral,11,1,1,0,30,1,4,0,0
dcamwml01.oitabank-idc.local / referral,06,1,1,0,46,1,4,0,0
de.search.yahoo.com / referral,06,1,1,1,0,0,5,0,0
dev01.aisingroup.com / referral,09,1,1,1,182,2,16,0,0
dev01.aisingroup.com / referral,10,1,0,1,29,2,15,0,0
developers.karte.io / referral,02,1,1,1,4,2,7,0,0
developers.karte.io / referral,05,1,1,0,4,0,4,0,0
developers.karte.io / referral,10,1,1,0,2,0,4,0,0
digireka-hr.jp / referral,08,1,1,1,107,2,18,0,0
digital-gyosei.com / referral,01,1,0,0,17,1,2,0,0
digital-gyosei.com / referral,03,1,0,0,0,0,2,0,0
digital-gyosei.com / referral,04,1,0,1,4,0,2,0,0
digitalpr.jp / referral,06,1,0,1,37,2,9,0,0
digitalpr.jp / referral,08,1,1,0,28,1,4,0,0
direct4b.com / referral,11,1,0,0,11,1,2,0,0
dixie.dn-cloud.com / referral,04,1,0,1,111,1,3,0,0
dneo.ctc-g.co.jp / referral,03,1,0,1,67,1,3,0,0
dneo.ctc-g.co.jp / referral,04,1,0,1,10,0,4,0,0
dneo.ctc-g.co.jp / referral,05,1,0,1,5,1,3,0,0
dneo.ctc-g.co.jp / referral,08,1,0,1,172,2,22,0,0
dneo.nakamatic.co.jp / referral,03,1,1,0,63,1,6,0,0
dnet4 / referral,10,1,1,0,134,1,6,0,0
docomo.ne.jp / referral,01,1,1,0,0,0,3,0,0
docomo.ne.jp / referral,02,1,1,0,123,1,6,0,0
docomo.ne.jp / referral,04,1,1,0,111,1,4,0,0
docomo.ne.jp / referral,05,1,1,0,17,1,4,0,0
docomo.ne.jp / referral,10,1,1,0,162,1,4,0,0
docomo.ne.jp / referral,12,1,1,0,7,0,4,0,0
docs.google.com / referral,04,1,1,0,60,1,4,0,0
docs.google.com / referral,06,1,0,1,1,1,3,0,0
docs.google.com / referral,07,1,1,0,7,0,4,0,0
docs.google.com / referral,09,1,0,1,28,0,6,0,0
dreamnews.jp / referral,05,1,1,1,1314,2,26,0,0
drsum.asia / referral,01,1,0,1,47,1,2,0,0
drsum:8180 / referral,11,1,0,1,117,1,3,0,0
dsk-cloud.com / referral,01,1,0,1,8,1,3,0,0
dsk-cloud.com / referral,04,1,1,0,1,1,4,0,0
dsk-cloud.com / referral,07,1,0,1,179,2,16,0,0
dx-consultant.co.jp / referral,02,1,0,1,24,1,2,0,0
dx-consultant.co.jp / referral,08,1,0,0,12,0,2,0,0
dx-digital-business-sherpa.jp / referral,03,1,0,1,37,1,3,0,0
dx-hiroshima.jp / referral,03,1,1,0,0,0,3,0,0
dxbase.diamond.jp / referral,04,1,0,0,0,0,4,0,0
dxbase.diamond.jp / referral,05,1,0,1,503,2,35,0,0
dxbase.diamond.jp / referral,06,1,0,1,492,3,48,0,0
dxbase.diamond.jp / referral,07,1,0,1,45,2,27,0,0
dxmagazine.jp / referral,09,1,0,1,74,1,13,0,0
dxmagazine.jp / referral,10,1,0,1,35,2,8,0,0
e-sales.jp / referral,07,1,0,1,0,0,2,0,0
e-sales.jp / referral,10,1,0,0,0,0,4,0,0
e-sales.jp / referral,11,1,0,1,15,1,4,0,0
e.apto-service.com / referral,05,1,1,0,0,0,3,0,0
e.informer.com / referral,03,1,0,1,16,1,5,0,0
ecosia.org / organic,11,1,1,0,185,1,4,0,0
ecosia.org / organic,12,1,1,0,0,1,4,0,0
edb.gov.sg / referral,11,1,0,1,0,0,3,0,0
edgecross.org / referral,05,1,0,1,58,0,9,0,0
edgecross.org / referral,08,1,0,0,0,0,4,0,0
egngwdneoh01 / referral,05,1,1,0,191,1,4,0,0
egngwdneoh01 / referral,11,1,0,1,431,2,18,0,0
egngwdneoh01 / referral,12,1,0,1,412,2,17,0,0
email / email,02,1,0,1,31,1,4,0,0
emergencydownload2.azurewebsites.net / referral,12,1,0,0,47,1,6,0,0
enpreth.jp / referral,04,1,0,1,170,0,15,0,0
enq-author.marketobserver.asia / referral,12,1,1,0,0,0,7,0,0
ent.smt.docomo.ne.jp / referral,07,1,1,0,0,0,3,0,0
enterprisezine.jp / referral,11,1,0,0,0,0,4,0,0
erp.dentsusoken.com / referral,03,1,1,0,30,1,4,0,0
erp.dentsusoken.com / referral,12,1,0,0,1,1,2,0,0
erp.isid.co.jp / referral,09,1,1,0,46,1,4,0,0
ers.nikkeibp.co.jp / referral,03,1,0,1,189,3,24,0,0
es-systems.co.jp / referral,07,1,1,1,0,0,5,0,0
es-systems.co.jp / referral,09,1,1,0,1,0,4,0,0
esm2.nexs.nec.co.jp / referral,10,1,0,1,24,1,2,0,0
event-info.com / referral,01,1,1,1,0,0,5,0,0
event-info.com / referral,09,1,1,0,2,0,4,0,0
event.salesforce-japan.com / referral,07,1,0,1,67,0,3,0,0
event.salesforce-japan.com / referral,09,1,0,1,3,0,3,0,0
event.salesforce-japan.com / referral,10,1,0,1,76,1,3,0,0
evernote.com / referral,06,1,0,0,10,0,2,0,0
evernote.com / referral,09,1,1,0,349,1,5,0,0
everymanbusiness.com / referral,09,1,1,0,18,1,4,0,0
fa-mitsubishielectric.lightning.force.com / referral,01,1,0,1,816,1,10,0,0
fa-mitsubishielectric.lightning.force.com / referral,02,1,0,1,66,1,4,0,0
fa-mitsubishielectric.lightning.force.com / referral,07,1,1,0,13,1,4,0,0
fa-mitsubishielectric.lightning.force.com / referral,10,1,0,1,97,1,4,0,0
facebook / banner,01,1,0,1,74,1,3,0,0
facebook / display,02,1,0,1,67,1,7,0,0
facebook / display,04,1,0,1,86,1,6,0,0
facebook / display,05,1,0,1,120,0,6,0,0
facebook / display,06,1,0,1,63,1,9,1,1
facebook / display,09,1,0,1,3,1,3,0,0
facebook / display,10,1,0,0,7,1,2,0,0
facebook / display,11,1,0,1,2,1,3,0,0
facebook / video,01,1,0,1,33,1,6,0,0
facebook.com / referral,04,1,0,1,37,1,4,0,0
facebook.com / referral,08,1,0,1,0,0,4,0,0
fax-lnet.jp / referral,04,1,0,0,0,0,4,0,0
finance.logmi.jp / referral,06,1,0,0,145,0,8,0,0
finance.yahoo.co.jp / referral,04,1,1,0,4,0,4,0,0
findy-code.io / referral,05,1,0,0,15,0,2,0,0
firestorage.jp / referral,04,1,0,1,23,1,3,0,0
firsthd.sharepoint.com / referral,04,1,0,1,3,1,4,0,0
firsthd.sharepoint.com / referral,07,1,0,1,3,0,2,0,0
firsthd.sharepoint.com / referral,08,1,0,1,3,0,3,0,0
firsthd.sharepoint.com / referral,09,1,0,1,3,0,3,0,0
firsthd.sharepoint.com / referral,10,1,0,1,50,1,8,0,0
fitco.jp / referral,09,1,1,0,6,0,4,0,0
fmv-mypage.fmworld.net / referral,02,1,1,0,218,1,8,0,0
fmv-mypage.fmworld.net / referral,09,1,1,1,0,0,9,0,0
forcas-sales.ub-speeda.com / referral,09,1,0,0,19,1,4,0,0
forguncy / referral,04,1,1,0,8,0,4,0,0
forguncy / referral,11,1,0,1,20,1,3,0,0
forguncy / referral,12,1,0,1,54,1,7,0,0
fr.inc / referral,01,1,1,1,0,0,5,0,0
frame-wx.com / referral,11,1,0,0,10,1,2,0,0
fserverk:8080 / referral,12,1,0,0,101,1,4,0,0
fujifilm0.sharepoint.com / referral,01,1,0,1,83,1,2,0,0
fujifilm0.sharepoint.com / referral,02,1,0,1,21,1,3,0,0
fujifilm0.sharepoint.com / referral,04,1,0,1,341,1,3,0,0
fujifilm0.sharepoint.com / referral,10,1,0,0,0,0,2,0,0
fujitsu.com / referral,01,1,1,1,0,0,5,0,0
fujitsu.com / referral,05,1,1,0,5,1,4,0,0
fujitsu.com / referral,07,1,1,0,0,0,3,0,0
fujitsu.com / referral,08,1,0,1,113,2,22,0,0
fujitsu.com / referral,12,1,1,0,35,1,5,0,0
fujitsu.sharepoint.com / referral,01,1,0,1,86,1,8,0,0
fujitsu.sharepoint.com / referral,04,1,1,0,4,0,4,0,0
fujitsu.sharepoint.com / referral,05,1,1,0,4,0,4,0,0
fujitsu.sharepoint.com / referral,07,1,1,0,13,1,6,0,0
fujitsu.sharepoint.com / referral,11,1,0,1,175,1,5,0,0
garoon.bewith.net / referral,09,1,1,0,117,1,8,0,0
garoon.g-hopper.ne.jp / referral,01,1,0,1,0,1,2,0,0
garoon.g-hopper.ne.jp / referral,04,1,0,1,33,1,3,0,0
garoon.hankyu-hanshin.group / referral,09,1,1,1,0,0,5,0,0
garoonsv.niwaka.local / referral,01,1,1,0,9,1,4,0,0
gdn / banner,01,1,0,1,24,2,2,0,0
gdn / banner,12,1,0,0,15,1,2,0,0
gdn / evfcybl,02,1,1,0,0,0,3,0,0
gds / referral,07,1,1,1,710,4,24,0,0
gdsa / (not set),06,1,1,0,1,0,4,0,0
gdsa / (not set),08,1,1,0,0,0,3,0,0
gdsa / (not set),09,1,1,0,0,0,3,0,0
gdsa / cpc,01,1,1,0,7,1,4,0,0
gdsa / cpc,10,1,0,0,0,0,6,0,0
gdsa / cpc,11,1,0,1,1,0,3,0,0
gdsa / referral,10,1,1,0,169,1,9,0,0
geo-news.jp / referral,02,1,1,0,0,1,4,0,0
gibiru.com / referral,11,1,1,0,70,1,5,0,0
gimmick-pj.jp / referral,09,1,0,0,26,0,2,0,0
giravanz.jp / referral,04,1,0,1,15,0,4,0,0
giravanz.jp / referral,05,1,0,0,0,0,4,0,0
giravanz.jp / referral,07,1,0,0,53,0,3,0,0
giravanz.jp / referral,10,1,0,0,233,1,3,0,0
giravanz.jp / referral,11,1,0,1,5,1,2,0,0
gkt / cpc,05,1,0,1,20,0,4,0,0
gkt / cpc,12,1,1,0,12,1,4,0,0
global.toshiba / referral,06,1,1,0,2,0,4,0,0
global.toshiba / referral,08,1,0,0,17,0,2,0,0
global.toshiba / referral,11,1,0,0,3,1,2,0,0
gmo.jp / referral,04,1,1,0,0,0,3,0,0
go.chatwork.com / referral,07,1,0,0,394,0,21,0,0
go.chatwork.com / referral,08,1,0,0,0,0,2,0,0
go.jmac.co.jp / referral,04,1,1,0,0,0,3,0,0
goh73.cybozu.com / referral,09,1,0,1,14,1,3,0,0
goo.ne / organic,01,1,1,0,118,1,4,0,0
goo.ne / organic,02,1,1,0,0,0,3,0,0
goo.ne / organic,09,1,1,0,86,1,4,0,0
goo.ne / organic,10,1,0,0,105,1,5,0,0
google / (not set),04,1,1,0,0,0,3,0,0
google / (not set),05,1,1,0,32,1,4,0,0
google / (not set),08,1,1,1,0,0,5,0,0
google / (not set),09,1,1,0,7,0,4,0,0
google / (not set),10,1,1,0,8,0,4,0,0
google / banner,02,1,0,0,0,0,2,0,0
google / banner,05,1,0,0,5,0,3,0,0
google / referral,02,1,1,0,16,1,4,0,0
google / referral,06,1,1,1,24,2,7,0,0
google / referral,09,1,1,0,10,1,7,0,0
google-admin.corp.google.com / referral,01,1,1,0,1,0,4,0,0
google.lyz810.com / referral,09,1,1,0,0,0,3,0,0
googleadservices.com / referral,06,1,0,0,64,0,2,0,0
green-cross.cybozu.com / referral,11,1,1,0,0,0,3,0,0
green.search.goo.ne.jp / referral,02,1,1,0,70,1,4,0,0
green.search.goo.ne.jp / referral,03,1,1,0,84,1,4,0,0
green.search.goo.ne.jp / referral,07,1,1,1,0,0,9,0,0
green.search.goo.ne.jp / referral,11,1,1,0,8,0,4,0,0
green.search.goo.ne.jp / referral,12,1,1,0,0,0,3,0,0
gridy.jp / referral,08,1,1,0,20,1,4,0,0
grmk / display,01,1,1,0,0,0,3,0,0
grmk / display,05,1,1,0,0,0,5,0,0
grmk / display,12,1,1,0,2,0,4,0,0
gw.shikoku-kakoh.com / referral,04,1,0,0,378,0,20,0,0
gws47.j-motto.co.jp / referral,09,1,0,0,0,0,3,0,0
gww.jbus.co.jp / referral,12,1,0,1,53,1,3,0,0
gxdc.jp / referral,06,1,0,0,0,0,2,0,0
hagutto-agrex.bubbleapps.io / referral,10,1,0,1,9,1,2,0,0
hammock.hotprofile.biz / referral,06,1,1,0,12,1,4,0,0
hatenablog-parts.com / referral,01,1,1,0,7,0,4,0,0
help.spa-cloud.com / referral,01,1,0,1,54,1,4,0,0
help.spa-cloud.com / referral,08,1,0,1,165,0,17,0,0
help.spa-cloud.com / referral,09,1,0,1,73,2,13,0,0
help.spa-cloud.com / referral,10,1,0,1,11,0,3,0,0
hennge.com / referral,04,1,1,1,4,2,15,0,0
hennge.com / referral,05,1,1,0,22,1,4,0,0
hennge.com / referral,08,1,1,0,0,0,3,0,0
hennge.kickflow.com / referral,09,1,0,0,14,1,3,0,0
hinkanredmine.in.canon-its.co.jp / referral,05,1,1,0,1,0,4,0,0
hiroshimagascojp0.sharepoint.com / referral,04,1,0,1,165,0,9,0,0
hiroshimagascojp0.sharepoint.com / referral,05,1,0,1,204,0,4,0,0
hitachi-systems.com / referral,10,1,0,0,71,1,2,0,0
hitachi.co.jp / referral,10,1,1,0,47,1,8,0,0
hitachi.co.jp / referral,11,1,0,1,9,0,3,0,0
hitachi.co.jp / referral,12,1,0,1,5,1,3,0,0
hitachigroup.sharepoint.com / referral,05,1,1,0,48,1,4,0,0
hlenvua9re.execute-api.ap-northeast-1.amazonaws.com / referral,01,1,0,1,3,0,3,0,0
hlenvua9re.execute-api.ap-northeast-1.amazonaws.com / referral,12,1,0,1,0,0,2,0,0
hokoku.co.jp / referral,08,1,1,0,0,0,3,0,0
hokoku.co.jp / referral,09,1,1,0,30,1,4,0,0
home.kingsoft.jp / referral,04,1,1,0,3,0,4,0,0
home.kingsoft.jp / referral,08,1,1,0,115,1,5,0,0
home.kingsoft.jp / referral,09,1,1,0,52,1,4,0,0
honselfbisv2:8787 / referral,08,1,0,1,168,2,17,0,0
howa.dn-cloud.com / referral,01,1,0,1,96,1,5,0,0
howa.dn-cloud.com / referral,02,1,0,1,70,1,3,0,0
hrmos.co / referral,06,1,0,0,74,0,3,0,0
hs_email / email,01,1,0,0,30,1,2,0,0
hs_email / email,08,1,0,1,8,0,4,0,0
hs_email / email,10,1,0,1,63,1,3,0,0
hs_email / email,11,1,0,1,26,1,2,0,0
hulft.com / referral,03,1,0,1,16,2,6,0,0
hvi.dn-cloud.com / referral,02,1,0,0,235,1,2,0,0
hvi.dn-cloud.com / referral,03,1,0,1,18,1,3,0,0
i-note.jp / referral,08,1,0,0,0,0,4,0,0
i-note.jp / referral,11,1,0,1,33,1,3,0,0
id.search.yahoo.com / referral,02,1,1,1,70,1,13,0,0
idpos-mb.sugi-dsp.com / referral,02,1,0,1,11,1,3,0,0
idpos-mb.sugi-dsp.com / referral,07,1,0,1,45,0,3,0,0
impress / external,01,1,0,1,54,1,7,0,0
impress / external,02,1,0,1,3,0,3,0,0
impress / external,10,1,0,1,41,1,12,0,0
impress / external,12,1,0,0,0,0,4,0,0
in.search.yahoo.com / referral,12,1,1,0,7,1,4,0,0
inetnf.auth / referral,10,1,1,1,0,0,5,0,0
info-globalsign.com / referral,07,1,1,0,6,1,5,0,0
innovationjp.lightning.force.com / referral,03,1,0,1,0,1,3,0,0
intra-mart.jp / referral,09,1,0,1,10,0,2,0,0
iotw.lightning.force.com / referral,02,1,0,1,108,1,4,0,0
irnw.jp / referral,05,1,0,1,246,0,8,0,0
ise-ics.co.jp / referral,03,1,1,0,14,1,4,0,0
ise-ics.co.jp / referral,08,1,1,0,17,1,4,0,0
isis01.quip.com / referral,07,1,0,1,9,0,2,0,0
it-shien.smrj.go.jp / referral,02,1,1,0,18,1,4,0,0
it.impress.co.jp / referral,03,1,0,0,17,1,2,0,0
itc-rm.co.jp / referral,08,1,0,1,378,1,14,0,0
itmedia / external,04,1,0,1,1590,26,130,0,0
itmedia / external,05,1,0,1,52,0,27,0,0
itmedia / external,06,1,1,1,494,26,134,1,1
itmedia / external,07,1,0,1,696,21,129,0,0
itmedia / external,12,1,0,1,38,1,2,0,0
itmedia.co.jp / referral,08,1,1,0,0,0,3,0,0
itochu.co.jp / referral,01,1,0,0,82,1,2,0,0
itochu.co.jp / referral,05,1,0,1,203,0,10,0,0
itochu.co.jp / referral,08,1,0,0,0,0,4,0,0
itochu.co.jp / referral,11,1,0,1,11,1,5,0,0
itreview.jp / referral,02,1,0,0,80,1,4,0,0
ja-jp.facebook.com / referral,04,1,0,1,3,1,3,0,0
ja-jp.facebook.com / referral,08,1,0,1,107,1,11,0,0
ja.m.wikipedia.org / referral,02,1,0,0,0,1,1,0,0
ja.m.wikipedia.org / referral,08,1,0,1,7,0,3,0,0
ja.wikipedia.org / referral,01,1,0,1,16,1,4,0,0
ja.wikipedia.org / referral,03,1,0,1,16,0,3,0,0
ja.wikipedia.org / referral,08,1,0,0,11,0,2,0,0
ja.wikipedia.org / referral,11,1,0,1,159,1,2,0,0
japan.cnet.com / referral,06,1,0,1,12,0,3,0,0
japan.zdnet.com / referral,06,1,0,1,7,1,3,0,0
japancarpet.cybozu.com / referral,06,1,1,0,91,1,5,0,0
jbpress.ismedia.jp / referral,08,1,0,1,17,0,2,0,0
jgskk.biz / referral,11,1,0,1,82,1,2,0,0
jichitai.works / referral,01,1,0,0,44,1,8,0,0
jichitai.works / referral,04,1,0,0,17,0,2,0,0
jichitai.works / referral,06,1,0,0,27,0,3,0,0
jichitai.works / referral,07,1,0,1,0,0,3,0,0
jktec.com / referral,06,1,0,1,292,1,3,0,0
jp.drinet.co.jp / referral,03,1,0,1,2,1,2,0,0
jp.drinet.co.jp / referral,10,1,0,1,88,1,7,0,0
jp.hao123.com / referral,05,1,1,0,60,1,5,0,0
jp.hao123.com / referral,12,1,1,0,21,1,4,0,0
jpc-excel.officeapps.live.com / referral,02,1,1,0,3,1,4,0,0
jpc-excel.officeapps.live.com / referral,04,1,0,1,6,1,3,0,0
jpc-excel.officeapps.live.com / referral,08,1,0,1,9,0,3,0,0
jpc-excel.officeapps.live.com / referral,09,1,0,0,0,0,2,0,0
jpc-excel.officeapps.live.com / referral,10,1,1,0,27,1,5,0,0
jpc-excel.officeapps.live.com / referral,11,1,0,1,876,4,26,0,0
jpc-excel.officeapps.live.com / referral,12,1,0,1,17,1,5,0,0
jpc-onenote.officeapps.live.com / referral,06,1,1,1,0,0,5,0,0
jpc-powerpoint.officeapps.live.com / referral,02,1,0,1,15,1,4,0,0
jpc-powerpoint.officeapps.live.com / referral,05,1,1,0,5,0,4,0,0
jpc-powerpoint.officeapps.live.com / referral,08,1,1,1,0,0,5,0,0
jpc-word-edit.officeapps.live.com / referral,02,1,1,0,40,1,4,0,0
jpc-word-edit.officeapps.live.com / referral,10,1,0,0,141,1,9,0,0
jsf.obs-web.biz / referral,11,1,1,1,9,0,7,0,0
jsf.obs-web.biz / referral,12,1,0,1,3,1,5,0,0
jwsearch.jword.jp / referral,01,1,1,0,96,1,4,0,0
jwsearch.jword.jp / referral,02,1,1,0,163,1,5,0,0
jwsearch.jword.jp / referral,04,1,1,0,226,1,5,0,0
jwsearch.jword.jp / referral,07,1,1,1,0,0,5,0,0
jwsearch.jword.jp / referral,08,1,1,0,9,0,4,0,0
jwsearch.jword.jp / referral,09,1,1,0,73,1,5,0,0
jwsearch.jword.jp / referral,10,1,1,0,20,1,4,0,0
jwsearch.jword.jp / referral,11,1,1,0,25,1,4,0,0
jwsearch.jword.jp / referral,12,1,1,0,30,1,5,0,0
kabutan.jp / referral,04,1,0,0,89,0,2,0,0
kabutan.jp / referral,06,1,0,0,67,0,5,0,0
kabutan.jp / referral,09,1,0,0,0,1,1,0,0
kahoku.news / referral,02,1,0,0,19,1,2,0,0
kaikatsu.jword.jp / referral,07,1,1,0,11,1,4,0,0
kaikatsu.jword.jp / referral,09,1,1,1,0,0,5,0,0
kaikatsu.jword.jp / referral,10,1,1,1,0,0,5,0,0
kaikatsu.jword.jp / referral,11,1,1,0,140,1,5,0,0
kakunin-hanki.soft.hitachi.co.jp:8084 / referral,07,1,1,0,1,0,4,0,0
kan.kagainc.co.jp / referral,07,1,0,1,54,1,3,0,0
kappa / referral,06,1,0,1,43,0,7,0,0
kappa.kakudai.jp / referral,04,1,1,0,228,1,5,0,0
karte.io / referral,02,1,1,0,28,1,4,0,0
karte.io / referral,05,1,1,0,52,1,7,0,0
karte.io / referral,09,1,1,0,41,1,4,0,0
karte.io / referral,10,1,1,0,35,1,7,0,0
karte.io / referral,11,1,0,1,91,2,13,0,0
kc.nn.zennoh.or.jp / referral,05,1,0,1,18,0,7,0,0
kc.nn.zennoh.or.jp / referral,10,1,0,1,387,3,20,0,0
kccs.co.jp / referral,03,1,1,0,4,0,4,0,0
keep.google.com / referral,04,1,1,0,0,1,4,0,0
keep.google.com / referral,10,1,1,0,8,0,4,0,0
kidsfilter.yahoo.jp / referral,03,1,1,0,0,0,5,0,0
kidsfilter.yahoo.jp / referral,12,1,1,1,533,4,29,0,0
kigyolog.com / referral,01,1,1,0,76,1,6,0,0
kigyolog.com / referral,06,1,1,0,13,1,4,0,0
kigyolog.com / referral,08,1,1,0,0,0,3,0,0
kigyolog.com / referral,09,1,1,0,21,1,4,0,0
kiku-masamune.cybozu.com / referral,06,1,1,0,11,1,4,0,0
kitaq-sdgs.com / referral,07,1,0,1,23,1,3,0,0
kkc-otemachifloor.ovice.in / referral,03,1,0,1,0,1,3,0,0
kn.itmedia.co.jp / referral,01,1,1,0,15,0,4,0,0
kn.itmedia.co.jp / referral,08,1,1,0,9,1,4,0,0
kobdaceportal2.kubota.com / referral,11,1,0,0,7,1,3,0,0
kohimoto-case5.work / referral,02,1,0,1,18,1,6,0,0
kohimoto-case5.work / referral,03,1,0,0,0,0,2,0,0
kyoceragp.sharepoint.com / referral,02,1,0,1,37,1,11,0,0
kyoceragp.sharepoint.com / referral,04,1,1,0,123,1,25,0,0
kyoceragp.sharepoint.com / referral,06,1,1,0,35,1,4,0,0
kyoceragp.sharepoint.com / referral,07,1,1,1,46,1,14,0,0
kyoceragp.sharepoint.com / referral,11,1,1,1,0,0,5,0,0
kyoceragp.sharepoint.com / referral,12,1,1,1,718,3,29,0,0
l.facebook.com / referral,01,1,0,0,0,0,4,0,0
l.facebook.com / referral,05,1,0,1,30,0,4,0,0
l.facebook.com / referral,09,1,0,1,0,0,3,0,0
l.facebook.com / referral,12,1,0,1,0,0,4,0,0
l.instagram.com / referral,02,1,0,1,1,1,3,0,0
l.instagram.com / referral,03,1,0,0,85,1,3,0,0
l.instagram.com / referral,06,1,0,0,18,0,2,0,0
l.instagram.com / referral,10,1,0,0,147,1,2,0,0
l.instagram.com / referral,11,1,1,0,0,0,3,0,0
l.instagram.com / referral,12,1,1,0,0,0,3,0,0
l.messenger.com / referral,10,1,0,1,57,1,3,0,0
l.workplace.com / referral,02,1,1,1,109,1,6,0,0
l.workplace.com / referral,05,1,0,1,18,1,5,0,0
l.workplace.com / referral,12,1,0,1,9,1,3,0,0
lap.hub.lumada.hitachi.com / referral,03,1,0,1,82,1,6,0,0
lens.google.com / referral,01,1,0,1,109,2,6,0,0
lens.google.com / referral,03,1,1,0,10,1,4,0,0
lens.google.com / referral,04,1,1,0,6,1,4,0,0
lens.google.com / referral,12,1,1,0,0,0,5,0,0
levtech.lightning.force.com / referral,01,1,0,1,0,1,3,0,0
lgwan-asp.j-lis.go.jp / referral,03,1,0,0,0,0,4,0,0
library.musubu.in / referral,05,1,1,0,0,0,3,0,0
library.musubu.in / referral,12,1,1,1,0,0,5,0,0
life-analyze24.com / referral,06,1,0,0,68,0,14,0,0
life-analyze24.com / referral,08,1,0,0,193,0,3,0,0
life-analyze24.com / referral,09,1,0,0,44,0,2,0,0
life-analyze24.com / referral,10,1,0,1,91,1,4,0,0
linecorp-ads.lightning.force.com / referral,12,1,1,0,6,1,4,0,0
